transaction_id,customer_id,customer_email,customer_country,product_category,product_name,unit_price,quantity,discount_applied,final_amount,payment_method,order_status,order_date,shipping_address
TRX-10103,33261887-9058-41df-ae9b-f3e11d27c09a,erinpierce@example.net,Kyrgyz Republic,Electronics,Triple-buffered demand-driven intranet,1141.75,1,0.0,1141.75,Credit Card,Completed,2025-12-22 09:00:00,"7243 Hopkins Stravenue, Mccormickland, NV 78873"
TRX-10104,88cc4d49-669b-49b8-950d-f1a07aaf2001,ystephens@example.com,Reunion,Electronics,Public-key radical productivity,443.58,3,0.0,1330.74,Gift Card,Pending,2025-05-06 16:00:00,"PSC 1352, Box 9096, APO AA 56921"
TRX-10105,423cad9d-193e-4783-82b3-42541b1f2eb1,williamstone@example.net,Portugal,Electronics,Re-engineered directional knowledge user,916.19,4,264.78,3399.98,PayPal,Refunded,2025-10-26 04:00:00,"982 Cuevas Orchard Apt. 461, Port Sheliaberg, MI 41381"
TRX-10106,34f541c0-c8c5-4b2a-b490-adeb57d337d3,gbailey@example.com,Saint Helena,Sports,Total local functionalities,386.71,1,53.98,332.73,PayPal,Completed,2025-05-28 21:00:00,"105 Erica Expressway, New Greg, GA 43884"
TRX-10107,76492e64-f55d-4e6d-ad26-8b378f5242d3,laurensoto@example.org,Northern Mariana Islands,Home & Garden,Switchable intermediate infrastructure,1481.54,3,565.77,3878.85,Bank Transfer,Pending,2025-05-09 14:00:00,"9660 Jamie Terrace, New Cristianside, HI 48446"
TRX-10108,1d2c2721-7522-4646-b273-75bf5373bf4d,emily78@example.net,Germany,Sports,Right-sized human-resource pricing structure,164.45,4,0.0,657.8,Bank Transfer,Completed,2025-10-22 09:00:00,"5792 Sellers Ramp, Lake Dennisville, IA 40527"
TRX-10109,b1850eb8-5f90-4c87-aedc-017e1df05d18,williambarnes@example.org,Morocco,Toys,Networked interactive contingency,596.73,1,0.0,596.73,,Refunded,2025-12-18 23:00:00,"274 Jacob Ville, Harveystad, AL 64019"
TRX-10110,624a2a50-d0b1-4de0-b1f3-f0c022f3f068,fortiz@example.com,Russian Federation,Home & Garden,Organic mobile concept,1164.73,2,246.22,2083.24,Bank Transfer,Pending,2025-11-22 06:00:00,"40438 Jackson Mount, Dunnville, OK 15470"
TRX-10111,d2c2a960-8b09-41ab-866d-ceb344945e09,amber07@example.net,Cuba,Toys,Optimized bi-directional support,971.28,3,29.17,2884.67,PayPal,Completed,2025-07-06 23:00:00,"0745 Scott Crest, East Lisa, OR 90827"
TRX-10112,9c3a1e0b-b5f3-48aa-9c6d-afff59c2f153,imartin@example.org,Suriname,Home & Garden,Expanded analyzing open system,1122.48,2,0.0,2244.96,Bank Transfer,Pending,2025-10-04 11:00:00,"825 Roberts Grove Apt. 260, Michelleberg, UT 17893"
TRX-10113,5274ee11-b61d-4906-a570-35db3fead90a,kathleenlowe@example.com,Cambodia,Sports,Re-engineered responsive flexibility,1451.24,3,442.4,3911.32,Credit Card,Pending,2025-02-28 14:00:00,"1168 Neal Wells Suite 775, Port Kimland, VA 60590"
TRX-10114,5bb47c18-b281-47c4-aa05-5442a284e8fd,flynnraymond@example.com,Sweden,Clothing,Extended modular flexibility,1290.91,4,1246.38,3917.26,Gift Card,Completed,2025-07-07 02:00:00,"8929 Kramer Springs Apt. 017, North Sarahburgh, NV 60337"
TRX-10115,6d84414d-f541-41ea-bde9-1c42002c4c22,wendyblankenship@example.net,Gabon,Electronics,Diverse even-keeled array,684.91,3,0.0,2054.73,Credit Card,Pending,2025-11-23 11:00:00,"52064 Ruben Course Apt. 037, East Brittneyhaven, TX 58836"
TRX-10116,57f479b5-b212-46ee-8210-63710260a123,mcneilrobert@example.org,Lesotho,Books,Compatible discrete info-mediaries,1326.93,5,0.0,6634.65,Credit Card,Refunded,2025-11-09 07:00:00,"55426 Darlene Springs, North Alyssa, AL 80496"
TRX-10117,59e7703a-70aa-4b0d-aa03-8ad4a667b982,courtneyhernandez@example.com,Nicaragua,Home & Garden,Synergized leadingedge data-warehouse,975.61,1,0.0,975.61,Gift Card,Completed,2025-01-20 09:00:00,"19656 Moody Gateway, Deannabury, OH 79275"
TRX-10118,48f091f0-9b8b-48ae-b89f-3a92999a1d86,abbottdominique@example.com,Costa Rica,Books,Programmable real-time migration,207.82,4,0.0,831.28,Gift Card,Pending,2025-12-23 17:00:00,"0376 John Route Apt. 805, Davidshire, MT 48396"
TRX-10119,c34201db-2c3a-4cdc-aed5-4a468bde005b,xbest@example.org,Andorra,Toys,Reverse-engineered asymmetric access,153.04,4,172.46,439.7,Bank Transfer,Pending,2025-05-24 01:00:00,"68486 Miles Corner, West Christopher, CO 67518"
TRX-10120,cedd069d-f96c-4a0a-b404-c02aebc1bb52,amandamyers@example.net,Serbia,Clothing,Streamlined systemic project,1283.9,1,141.49,1142.41,Credit Card,Refunded,2025-11-27 11:00:00,"303 Sandy Crescent Suite 990, Elizabethburgh, DE 02161"
TRX-10121,02e7df89-b395-4a98-a320-4ff5b538f96c,tylerreed@example.net,Slovenia,Electronics,Up-sized empowering concept,1423.77,4,0.0,5695.08,Credit Card,Completed,2025-04-19 20:00:00,"105 Nelson Circles Suite 917, Dixonton, NM 74803"
TRX-10122,414f4994-2845-4780-9e20-c9572ab8bd33,shannonemily@example.org,Denmark,Clothing,User-centric multimedia ability,1483.29,5,0.0,7416.45,PayPal,Pending,2025-10-11 06:00:00,"07562 Sarah Walks, New Lindachester, IN 42680"
TRX-10123,b864ca08-ea75-452d-aa8f-cacb3f8e2d0d,joseph19@example.com,British Indian Ocean Territory (Chagos Archipelago),Clothing,Profit-focused systematic application,1184.02,5,0.0,5920.1,Bank Transfer,Pending,2025-03-16 04:00:00,"1744 Miller Motorway, West Jamesshire, WY 40335"
TRX-10124,76c3e642-3e19-4c1d-9f6a-6a65bd54da04,brittany73@example.net,United Arab Emirates,Electronics,Quality-focused well-modulated utilization,202.05,3,43.27,562.88,PayPal,Cancelled,2025-06-15 00:00:00,"0385 Stephanie Alley, Sweeneyport, CT 27396"
TRX-10125,6b790d01-3cf8-4d20-bbad-793f87a1ec02,jwoodward@example.net,Fiji,Toys,Cross-group 6thgeneration emulation,634.34,1,90.63,543.71,Credit Card,Refunded,2025-07-05 16:00:00,"PSC 8657, Box 1918, APO AE 84022"
TRX-10126,97867b12-1328-4726-a4f4-34d6d1e91691,grahamtamara@example.org,French Guiana,Books,Fundamental foreground website,69.83,5,0.0,349.15,Credit Card,Refunded,2025-11-26 00:00:00,"7431 Derek Trail Apt. 212, Owenschester, DE 70745"
TRX-10127,3527a5c8-c534-4a08-b6f2-4d1c5bb8b9c8,qparker@example.org,Bermuda,Sports,Diverse systemic framework,1030.72,4,548.63,3574.25,PayPal,Completed,2025-02-11 10:00:00,"52135 Palmer Springs, Jorgeburgh, AK 53505"
TRX-10128,bf8211bc-8e52-4c42-b3c3-74a6dac726b6,codygarcia@example.org,British Virgin Islands,Books,Advanced analyzing time-frame,951.45,5,543.62,4213.63,Bank Transfer,Refunded,2025-11-02 16:00:00,"Unit 2365 Box 1994, DPO AE 03358"
TRX-10129,e709fba6-329f-4417-9081-3d45ff45f8a2,flamb@example.com,British Virgin Islands,Sports,Balanced maximized application,153.27,1,29.93,123.34,PayPal,Refunded,2025-10-10 23:00:00,"670 Vega Extensions Suite 324, Seanberg, AZ 80993"
TRX-10130,a5b40983-3eeb-404a-9df2-372e9e825aae,victor87@example.org,Benin,Clothing,Grass-roots human-resource challenge,623.65,4,0.0,2494.6,Gift Card,Cancelled,2025-02-18 10:00:00,"806 Castillo Tunnel, Coopershire, NY 42654"
TRX-10131,06ac1010-2e08-49c1-853b-45fe636cf499,carla04@example.org,Sudan,Home & Garden,Phased multi-tasking help-desk,1430.62,4,0.0,5722.48,Gift Card,Completed,2025-02-13 02:00:00,"13348 Kathryn Forges, Kellyburgh, HI 31506"
TRX-10132,bcf474aa-ce63-4b1a-9168-bbf297af5bde,robin05@example.net,Mongolia,Home & Garden,Digitized non-volatile core,1218.6,5,0.0,6093.0,Bank Transfer,Completed,2025-10-15 17:00:00,"427 Christopher Fort Apt. 087, West Samanthaborough, AS 17604"
TRX-10133,eb3537a0-2d6e-4291-b789-3986573bfc17,brian29@example.net,United States Virgin Islands,Toys,Digitized zero-defect budgetary management,1411.99,4,1221.76,4426.2,Bank Transfer,Cancelled,2025-05-28 19:00:00,"56915 Morris Estate Suite 752, Jeffreyshire, GU 23484"
TRX-10134,b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,david09@example.com,Thailand,Books,Visionary non-volatile alliance,323.04,4,0.0,1292.16,Bank Transfer,Completed,2025-02-25 11:00:00,"391 Taylor Summit Apt. 355, Lake Nicole, CO 93426"
TRX-10135,e2fbb984-bab2-4bce-a39c-3bd5ab86bafd,sean43@example.org,Puerto Rico,Books,Cloned grid-enabled extranet,343.11,4,401.25,971.19,Credit Card,Cancelled,2025-11-15 19:00:00,"67626 Macias Keys, Garciafort, WY 76267"
TRX-10136,39bfca38-afe9-4e90-821c-3fb3a6a5f0ff,shannonlloyd@example.org,French Polynesia,,Ameliorated foreground firmware,413.54,3,130.65,1109.97,,Completed,2025-04-03 04:00:00,"USS Peterson, FPO AA 21591"
TRX-10137,f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,morgantricia@example.com,Romania,Toys,Assimilated intermediate projection,1457.86,1,94.09,1363.77,Bank Transfer,Pending,2025-08-03 14:00:00,"01533 Terry Stravenue Suite 443, North Philipside, MP 64850"
TRX-10138,00fa0eb4-5c5f-48d4-8df4-07b82751ab86,qmiller@example.net,Netherlands Antilles,Toys,Polarized dedicated attitude,489.95,5,0.0,2449.75,PayPal,Completed,2025-01-27 04:00:00,"417 Kyle Locks, Burnsview, CO 84631"
TRX-10139,5efb336e-2f54-4033-a334-fa2a8b4bd7e7,cwood@example.org,Estonia,Home & Garden,Organic maximized firmware,667.45,4,0.0,2669.8,Bank Transfer,Pending,2025-08-15 13:00:00,"021 Elizabeth Valley Suite 938, Port Paulhaven, MT 70691"
TRX-10140,798e175f-efb5-4207-9dec-c40bafe3af13,thomasmiller@example.net,Antigua and Barbuda,Electronics,Profit-focused object-oriented model,521.03,1,0.0,521.03,Gift Card,Cancelled,2025-12-14 18:00:00,"72233 Brad Common, Harrisberg, MP 78495"
TRX-10141,ba236c22-e92a-4b97-91db-1a374204d733,millerangela@example.net,Greece,,Grass-roots multi-state knowledgebase,595.92,5,0.0,2979.6,PayPal,Pending,2025-04-15 09:00:00,"PSC 0998, Box 6162, APO AE 74765"
TRX-10142,f6ff3521-c225-4530-952a-53459682d9ff,buckleyanna@example.org,Solomon Islands,Home & Garden,Horizontal national hardware,495.54,1,0.0,495.54,PayPal,Refunded,2025-08-09 05:00:00,"7997 Gerald Lodge Apt. 996, South Pamelamouth, UT 31640"
TRX-10143,ebbbd763-79a7-463b-bee9-75da0c9e5550,penny05@example.com,Georgia,Clothing,Grass-roots mobile standardization,752.89,3,0.0,2258.67,Credit Card,Refunded,2025-01-22 13:00:00,"47546 Jacob Forest, Figueroahaven, VI 49510"
TRX-10144,ca9f1d59-83e8-4700-8e63-813ed22e3226,cameronmckinney@example.com,Burkina Faso,Home & Garden,Vision-oriented multi-tasking open system,865.76,5,0.0,4328.8,Bank Transfer,Completed,2025-11-24 13:00:00,"03070 Bush Harbor, Madisonhaven, MO 83785"
TRX-10145,07d2fd4d-ae61-416a-9fb6-21aeec4e8cbb,nathanwheeler@example.org,Trinidad and Tobago,Home & Garden,Phased optimizing neural-net,261.95,5,0.0,1309.75,Credit Card,Refunded,2025-12-20 11:00:00,"1406 Frank Ports, Port Jeffrey, IN 89327"
TRX-10146,68d576b8-a6ce-4d7a-84e2-a94b34ec5264,hancocktammy@example.net,Algeria,Clothing,Phased clear-thinking project,656.34,4,0.0,2625.36,Bank Transfer,Pending,2025-07-22 09:00:00,"49446 York Mount, Jefferyport, TX 68742"
TRX-10147,95a0f356-65ab-49ff-9fa4-a627d30608be,smithyvonne@example.com,Monaco,Clothing,Stand-alone radical portal,119.19,1,0.0,119.19,Bank Transfer,Pending,2025-04-10 11:00:00,"1545 Green Station, Jacobhaven, WV 31997"
TRX-10148,db7904e0-ce30-461d-8e88-c8ece651e3e1,rguerrero@example.org,Saint Helena,Clothing,Assimilated solution-oriented methodology,387.67,2,176.83,598.51,PayPal,Refunded,2025-12-02 02:00:00,"Unit 4666 Box 0993, DPO AA 95731"
TRX-10149,88ddd880-afb2-4b3d-b8ec-cb4db69f5eab,qknox@example.com,Madagascar,Books,Innovative composite protocol,1141.02,4,1207.72,3356.36,Bank Transfer,Cancelled,2025-11-26 20:00:00,"1724 Stacey Isle, East Michaelport, MT 43927"
TRX-10150,4b46ef33-95e7-4614-82b4-02815f269466,eyork@example.org,Tonga,Electronics,Sharable optimal paradigm,706.04,3,375.81,1742.31,Credit Card,Cancelled,2025-06-30 16:00:00,"USS Kennedy, FPO AE 66099"
TRX-10151,61b512ed-ae42-4568-9e14-553b1eac41d9,robert22@example.org,Guam,Electronics,Open-source non-volatile knowledgebase,90.05,3,0.0,270.15,Gift Card,Refunded,2025-02-16 19:00:00,"75250 Shannon Fords, New Kathy, NM 12040"
TRX-10152,a22c3d4f-6f07-460f-9d4e-8b5d2120bfba,,Albania,Toys,Automated national customer loyalty,1344.34,4,922.2,4455.16,Gift Card,Pending,2025-04-07 10:00:00,"8300 Jeremy Wells, Larryville, MS 66474"
TRX-10153,10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,evanskelly@example.net,Mali,Sports,Right-sized multi-tasking Graphical User Interface,159.74,3,12.12,467.1,Credit Card,Pending,2025-11-27 05:00:00,"7532 Smith Fork, East Jessica, OR 66644"
TRX-10154,b60b4f87-5dd8-4ffc-9f87-8b322b429596,brooksdanielle@example.net,Nigeria,Sports,Business-focused radical application,788.48,5,0.0,3942.4,,Refunded,2025-07-10 09:00:00,"16761 Wells Drives, Lake Gina, AL 39968"
TRX-10155,a9987bdf-19d9-40b5-a962-d9966bbe3b5a,cindy26@example.org,Malawi,Toys,Up-sized regional capability,898.84,3,0.0,2696.52,Gift Card,Cancelled,2025-02-18 17:00:00,"3934 Michael Lodge, Ethanside, NM 27723"
TRX-10156,54a27051-7b0c-4ad9-aee1-3caeb02e21aa,aaronpowers@example.org,Syrian Arab Republic,Toys,Re-engineered static methodology,1446.79,5,723.46,6510.49,PayPal,Cancelled,2025-10-26 21:00:00,"114 Stephen Hill, Stevenville, GU 23399"
TRX-10157,4a629c5e-da2c-4852-8a19-0939dfc7ab26,laurie56@example.net,Brazil,Toys,Cross-platform well-modulated analyzer,1049.23,4,0.0,4196.92,Bank Transfer,Refunded,2025-12-29 02:00:00,"255 Friedman Grove, West Lisaburgh, DE 53031"
TRX-10158,4596da75-74df-483f-b659-f1886676cc75,evaughn@example.com,Pakistan,Home & Garden,Down-sized bifurcated capacity,1220.71,5,0.0,6103.55,Bank Transfer,Completed,2025-12-10 13:00:00,"16979 White Light, Cherylberg, NJ 64480"
TRX-10159,70d0ebcb-6949-4ce5-a339-5b1a1ce97871,browndiana@example.org,Romania,Clothing,Synergistic multi-tasking throughput,1427.0,3,624.52,3656.48,PayPal,Completed,2025-04-26 04:00:00,"588 Ryan Stream, South Michael, TX 84571"
TRX-10160,d3916dcf-d6ca-4e2c-a60e-37cc62874624,smithsarah@example.net,Thailand,Electronics,Phased modular concept,764.0,5,1012.7,2807.3,Bank Transfer,Pending,2025-01-20 21:00:00,"3540 Andrea Lane Suite 317, Solismouth, CO 65834"
TRX-10161,fb0d3cda-1e63-4261-90e9-688872730e7b,bmcgee@example.org,Iraq,Clothing,Open-source 5thgeneration open architecture,247.56,5,61.47,1176.33,Gift Card,Cancelled,2025-08-13 01:00:00,"948 Diamond Motorway, Michaelton, GU 29719"
TRX-10162,8f660bbd-54fc-486f-b457-7d47d8253010,xmoran@example.net,Korea,Clothing,Customizable bandwidth-monitored task-force,1454.53,5,0.0,7272.65,PayPal,Cancelled,2025-08-18 07:00:00,"5488 Park Cape, South Donald, VT 97823"
TRX-10163,41191aa7-1b61-4453-a8c2-094db8b818cf,jacobconrad@example.com,Cuba,Sports,Persevering zero tolerance core,1356.44,2,0.0,2712.88,Gift Card,Cancelled,2025-10-20 14:00:00,"0917 Barrett Parkways, South Adam, WA 06867"
TRX-10164,d6bca712-6ecc-4931-af70-5d018da03d88,xglass@example.org,Puerto Rico,Books,Reduced context-sensitive superstructure,793.55,2,381.5,1205.6,Credit Card,Refunded,2025-03-12 08:00:00,"9958 Barnes Rest, West Raymond, MA 39058"
TRX-10165,235fc3d5-2224-4806-8e07-2a5273edb223,vmorrison@example.net,French Southern Territories,Books,Total neutral functionalities,1401.77,5,599.39,6409.46,Gift Card,Pending,2025-03-24 08:00:00,"39452 William Square, Jenniferstad, OH 63464"
TRX-10166,aacad101-f153-4f68-9215-583a9532caba,icraig@example.com,Turkey,Electronics,Optimized 24/7 model,1419.89,2,753.65,2086.13,Credit Card,Refunded,2025-01-14 13:00:00,"00342 Vega Drive Apt. 438, West Lisaville, RI 89043"
TRX-10167,396c357b-dd66-4071-8fd7-b1a1bd4f6118,yyoung@example.net,France,Clothing,Team-oriented static application,582.32,1,0.0,582.32,Credit Card,Cancelled,2025-01-15 10:00:00,"PSC 6658, Box 0043, APO AP 58574"
TRX-10168,a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,kari89@example.org,Singapore,Clothing,Up-sized content-based frame,62.26,4,10.37,238.67,Gift Card,Completed,2025-12-28 15:00:00,"28160 Ramirez Greens, East Brandy, KS 01240"
TRX-10169,efffa2f4-b5ae-429d-b761-7d80549fc34c,billmcfarland@example.net,Austria,Electronics,Vision-oriented responsive pricing structure,387.61,2,0.0,775.22,Gift Card,Completed,2025-11-08 16:00:00,"9851 Fox Ferry Apt. 826, Davisbury, FM 28465"
TRX-10170,5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,jeffery98@example.com,Monaco,Clothing,Versatile solution-oriented access,455.22,1,0.0,455.22,Gift Card,Completed,2025-11-24 19:00:00,"3993 Felicia Islands Suite 164, Angelhaven, GU 49647"
TRX-10171,7210045a-823c-4ef9-8d85-65ce83a9c235,pwilliams@example.org,Gibraltar,Sports,Profound attitude-oriented attitude,897.12,1,154.77,742.35,Gift Card,Completed,2025-03-15 09:00:00,"133 Houston Ford, Lucasland, WA 90422"
TRX-10172,b784ae08-758f-48fa-8614-ac41275c75dc,benjamin10@example.org,South Africa,Clothing,Function-based next generation archive,858.14,2,44.08,1672.2,Credit Card,Refunded,2025-07-04 02:00:00,"6676 Stewart Loaf, New Adamland, WV 98274"
TRX-10173,d926fe41-b36d-4121-8ba6-fe0995ea6825,howardwesley@example.com,Solomon Islands,Electronics,Synergized exuding portal,955.33,3,0.0,2865.99,Credit Card,Cancelled,2025-01-09 11:00:00,"6072 Derek Lock Suite 245, New Nancyberg, DE 05976"
TRX-10174,64e289c0-98be-4ff0-929d-af9f0149a2af,torreskaitlin@example.net,Guatemala,Toys,Extended incremental project,944.24,5,470.97,4250.23,Bank Transfer,Pending,2025-01-23 11:00:00,"23943 Howard Union, Port Karenside, NH 84999"
TRX-10175,abf39096-4a68-469c-92b9-9a508cb6d1f0,kingjames@example.net,Libyan Arab Jamahiriya,Toys,Managed heuristic capacity,699.61,4,681.28,2117.16,Gift Card,Completed,2025-02-02 22:00:00,"49135 Hayes Ridges, Heatherberg, OK 74800"
TRX-10176,f56aabc0-50fb-45b0-8ec5-69695d4f7107,ujackson@example.org,Solomon Islands,Electronics,Face-to-face transitional support,1187.71,1,0.0,1187.71,Gift Card,Refunded,2025-06-08 16:00:00,"2577 Howard Inlet Suite 812, Port Juanberg, MH 71098"
TRX-10177,e2e6e7a6-bbc9-4473-8363-589c32495cff,lunapatricia@example.net,Norfolk Island,Toys,Assimilated optimal paradigm,290.7,3,12.51,859.59,Bank Transfer,Completed,2025-12-02 10:00:00,"84887 Michael Fork, Dennishaven, NY 12370"
TRX-10178,02b622e9-808e-48d2-9d26-4b1b6593b659,melaniedrake@example.net,Poland,Sports,Down-sized web-enabled migration,1334.78,4,619.3,4719.82,Gift Card,Cancelled,2025-04-06 15:00:00,"99275 Jeffery Oval, North Joseph, IN 06111"
TRX-10179,e860bcb1-8494-405c-b4ef-2552ab286d09,paul70@example.org,Pakistan,Books,Inverse bi-directional strategy,403.75,1,9.56,394.19,Bank Transfer,Cancelled,2025-11-05 05:00:00,"Unit 4498 Box 9266, DPO AA 77529"
TRX-10180,13ed280a-d5e1-4d1f-a5f2-2dfba741104b,nicholas38@example.com,Guinea,Home & Garden,Monitored mobile utilization,993.07,3,0.0,2979.21,Gift Card,Cancelled,2025-08-07 05:00:00,"272 Chris Row, Jasonburgh, GA 47978"
TRX-10181,1e4ae3a7-d123-47c1-b7a1-267e9a1e0036,robertrivera@example.org,Liberia,Toys,Synergistic mission-critical matrices,1305.71,3,511.12,3406.01,Credit Card,Refunded,2025-11-24 01:00:00,"603 David Ramp, East Crystal, AZ 75509"
TRX-10182,421d4dca-2a95-4908-8e50-3fd82598f383,zacharysullivan@example.net,Northern Mariana Islands,Toys,Ameliorated uniform superstructure,1020.72,1,0.0,1020.72,Gift Card,Completed,2025-11-08 21:00:00,"37977 Jeffrey Loop Apt. 929, Garymouth, NH 78689"
TRX-10183,60d2759a-3ad5-4382-919f-b03e97314c91,banderson@example.org,Mali,Clothing,Profit-focused systemic instruction set,1168.88,3,0.0,3506.64,PayPal,Refunded,2025-10-18 01:00:00,"79908 Christopher Shoals, New Amber, AL 89441"
TRX-10184,6bb1f2bc-85a4-40cb-ae76-936aa6340d1a,nancy86@example.org,Wallis and Futuna,Home & Garden,Polarized zero administration implementation,668.69,1,0.0,668.69,Gift Card,Cancelled,2025-09-29 11:00:00,"2473 Justin Wells, Scotttown, VT 97972"
TRX-10185,85c53910-93f6-4723-81d2-3a76ca179780,meyernicholas@example.org,Portugal,Clothing,Intuitive incremental hierarchy,1440.98,1,215.73,1225.25,Credit Card,Cancelled,2025-07-18 17:00:00,"944 Cunningham Ridge Suite 636, Whiteside, OH 63908"
TRX-10186,93e0f235-4e80-410b-bd0e-e0b640f7924b,kim62@example.net,British Indian Ocean Territory (Chagos Archipelago),Toys,User-friendly discrete knowledge user,672.18,5,0.0,3360.9,Credit Card,Pending,2025-09-09 06:00:00,"38658 Eugene Roads, Port Christopherberg, NJ 79176"
TRX-10187,4359ff43-1067-43b6-9690-636b6f74e55d,nathanlynch@example.net,Hungary,Sports,Open-architected reciprocal projection,263.12,4,255.91,796.57,Bank Transfer,Completed,2025-06-13 21:00:00,"77038 Lee Tunnel, New Gavin, AZ 47652"
TRX-10188,f9c3ee05-0012-4399-a7af-55453d3fec1b,christopherhill@example.com,Guinea,Home & Garden,Synchronized hybrid initiative,1337.54,2,744.2,1930.88,Bank Transfer,Pending,2025-11-23 05:00:00,"118 Barber Points, Michaelview, IN 79978"
TRX-10189,ee01b9e0-746b-461a-b1cc-6738f68ae9b7,qandrews@example.org,Ireland,Clothing,Profit-focused bi-directional open architecture,1189.14,2,18.75,2359.53,Bank Transfer,Refunded,2025-10-11 18:00:00,"1848 Benson Lane Suite 357, Mosleytown, NJ 15740"
TRX-10190,a237a8c1-61f6-4fbe-914b-3c79420079f5,ericahall@example.com,Isle of Man,Books,Multi-channeled multi-state monitoring,199.01,1,0.0,199.01,Gift Card,Refunded,2025-07-23 22:00:00,"41651 Thomas Knoll Apt. 942, South Jillian, IA 96895"
TRX-10191,34ef71df-43f1-4b58-9f6c-0d603df76a69,jameswright@example.net,Guinea-Bissau,Books,Distributed zero-defect benchmark,115.26,3,46.68,299.1,Bank Transfer,Pending,2025-12-15 16:00:00,"790 Melanie Landing, Travisshire, VI 36510"
TRX-10192,c3a6b204-fc01-4a22-aed0-b0b27da56b6e,raymond92@example.org,Malta,Books,Optimized mission-critical moratorium,961.49,2,74.44,1848.54,Credit Card,Pending,2025-09-15 01:00:00,"2718 Stewart Branch Apt. 369, West Michaelview, HI 72402"
